54.7,198.0,14.02,14.01,14.01,300.0,12528.0,14.06,12528.0,0.0,37.8,37.0,14.07,4.8,10.4,300.0,10.4,1.0,1.0,1.0,9.8,58.6,58.6,58.6,301.0,301.0,9.6,9.1,57.7,9.2,0.0,8.9,-0.1,11.1,10.9,366.1,366.1,366.1,20170625.0,20170625.0,20170625.0,20170625.0,20170625.0,366.1,366.1,0.0,366.0,149.8,149.8,149.8,13.19,48.8,12.9,12.9,48.6,14.58,48.6,12.9,0.01,48.6,0.0,5.53,1490.0,0.2,5.51,10.0,7.1,-0.1,9027.0,71.8,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,7.3,15.9,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,8.1,37.8,74322.0,65.0,4.45,4.45,4.45,4.45,4.45,4.45,7.4,0.0,75269.5,14.48,226.0,226.0,64455.0,74324.0,5.53,14.48,64455.0,5.53,7.0,64456.0,64456.0,64456.0
54.7,198.0,14.02,14.01,14.01,300.0,12528.0,14.06,12528.0,0.0,37.8,37.0,14.07,4.8,10.4,300.0,10.4,1.0,1.0,1.0,9.8,58.6,58.6,58.6,301.0,301.0,9.6,9.1,57.7,9.2,0.0,8.9,-0.1,11.1,10.9,366.1,366.1,366.1,20170625.0,20170625.0,20170625.0,20170625.0,20170625.0,366.1,366.1,0.0,366.0,149.8,149.8,149.8,13.19,48.8,12.9,12.9,48.6,14.58,48.6,12.9,0.0,48.6,0.0,5.53,1490.0,0.2,5.51,10.0,7.1,-0.1,9027.0,46.7,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,7.3,15.9,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,8.1,37.8,74322.0,65.0,4.45,4.45,4.45,4.45,4.45,4.45,7.4,0.0,75269.5,14.48,226.0,226.0,64455.0,74324.0,5.53,14.48,64455.0,5.53,7.0,64456.0,64456.0,64456.0
57.2,198.0,14.02,14.01,14.01,300.0,12529.0,14.06,12529.0,0.0,37.8,37.0,14.07,4.78,10.3,300.0,9.3,1.0,1.0,1.0,9.8,58.3,58.3,58.3,300.0,300.0,9.6,9.0,57.6,9.4,0.0,9.0,-0.1,11.4,10.6,366.1,366.1,366.1,20170625.0,20170625.0,20170625.0,20170625.0,20170625.0,366.1,366.1,0.0,366.0,149.8,149.8,149.8,13.71,48.9,12.9,12.9,48.7,14.62,48.7,12.9,0.01,48.7,0.0,5.53,1612.0,0.2,5.51,11.0,7.8,-0.1,16583.0,71.9,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,8.6,15.9,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,7.9,37.6,75259.0,65.0,4.45,4.45,4.45,4.45,4.45,4.45,7.2,0.0,74325.0,14.6,227.0,227.0,64458.0,74327.0,5.53,14.63,64458.0,5.53,7.4,64459.0,64459.0,64459.0
57.2,198.0,14.02,14.01,14.01,300.0,12529.0,14.06,12529.0,0.0,37.8,37.0,14.07,4.78,10.3,300.0,9.3,1.0,1.0,1.0,9.8,58.3,58.3,58.3,300.0,300.0,9.6,9.0,57.6,9.4,0.0,9.0,-0.1,11.4,10.6,366.1,366.1,366.1,20170625.0,20170625.0,20170625.0,20170625.0,20170625.0,366.1,366.1,0.0,366.0,149.8,149.8,149.8,13.71,48.9,12.9,12.9,48.7,14.62,48.7,12.9,0.0,48.7,0.0,5.53,1612.0,0.2,5.51,11.0,7.8,-0.1,16583.0,46.7,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,8.6,15.9,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,7.9,37.6,75259.0,65.0,4.45,4.45,4.45,4.45,4.45,4.45,7.2,0.0,74325.0,14.6,227.0,227.0,64458.0,74327.0,5.53,14.63,64458.0,5.53,7.4,64459.0,64459.0,64459.0
51.2,109.0,14.11,14.12,14.11,301.0,6783.0,14.12,6783.0,-0.1,37.9,37.1,14.11,4.92,8.0,301.0,8.0,6.0,6.0,6.0,7.6,54.8,54.8,54.8,301.0,301.0,7.7,7.3,54.0,9.6,0.0,9.3,-0.1,11.5,11.2,365.1,365.1,365.1,20170617.0,20170617.0,20170617.0,20170617.0,20170617.0,365.1,365.1,0.0,365.0,149.8,149.8,149.8,13.63,44.6,12.9,12.9,44.4,14.58,44.4,12.9,0.03,44.4,0.0,5.57,1475.0,0.0,5.55,5.0,7.4,-0.1,8235.0,50.4,91.56,91.56,91.56,91.56,91.56,91.56,91.56,91.56,91.56,91.56,91.56,91.56,7.8,15.9,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,8.6,38.4,71787.0,65.0,4.61,4.61,4.61,4.61,4.61,4.61,7.8,0.0,71787.0,14.48,226.0,226.0,62776.0,71789.0,5.56,14.48,62776.0,5.56,7.3,62777.0,62777.0,62777.0
56.1,198.0,14.02,14.01,14.01,300.0,11821.0,14.06,11821.0,0.0,37.8,37.0,14.07,4.77,9.7,301.0,9.4,1.0,1.0,1.0,9.4,58.6,58.6,58.6,301.0,301.0,10.2,9.1,58.5,8.7,0.0,8.4,0.0,10.2,9.9,366.1,366.1,366.1,20170617.0,20170617.0,20170617.0,20170617.0,20170617.0,366.1,366.1,0.0,366.0,149.8,149.8,149.8,13.23,48.6,12.9,12.9,48.6,14.79,48.6,12.9,0.02,48.6,0.0,5.55,1280.0,0.2,5.53,1.0,7.4,0.0,4047.0,52.9,91.73,91.73,91.73,91.73,91.73,91.73,91.73,91.73,91.73,91.73,91.73,91.73,7.4,16.0,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,8.4,37.7,71788.0,65.0,4.61,4.61,4.61,4.61,4.61,4.61,7.2,-0.1,71788.0,14.76,226.0,226.0,62777.0,71790.0,5.55,14.77,62777.0,5.55,7.2,62778.0,62778.0,62778.0
55.3,198.0,14.02,14.01,14.01,300.0,11817.0,14.06,11817.0,0.0,37.8,37.0,14.07,4.75,9.9,300.0,9.9,1.0,1.0,1.0,9.5,58.9,58.8,58.8,300.0,300.0,9.8,8.6,58.0,9.8,0.0,9.5,0.0,11.7,11.6,366.1,366.1,366.1,20170617.0,20170617.0,20170617.0,20170617.0,20170617.0,366.1,366.1,0.0,366.0,149.9,149.9,149.9,13.06,48.7,12.9,12.9,48.5,14.58,48.5,12.9,0.02,48.5,0.0,5.55,1534.0,0.2,5.53,10.0,7.3,0.0,8223.0,49.3,91.71,91.71,91.71,91.71,91.71,91.71,91.71,91.71,91.71,91.71,91.71,91.71,7.7,15.9,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,8.2,37.6,71763.0,65.0,4.63,4.63,4.63,4.63,4.63,4.63,7.1,0.0,71763.0,14.48,226.0,226.0,62752.0,71765.0,5.55,14.48,62752.0,5.55,7.1,62753.0,62753.0,62753.0
52.7,101.0,14.09,14.08,14.08,301.0,2700.0,14.12,2700.0,0.0,37.9,37.1,14.09,4.88,8.9,301.0,8.8,0.0,0.0,0.0,8.6,57.4,57.4,57.4,301.0,301.0,8.8,8.2,57.0,9.0,0.0,8.7,-0.1,10.4,10.4,367.1,367.2,367.1,20170617.0,20170617.0,20170617.0,20170617.0,20170617.0,367.1,367.1,0.0,367.0,149.9,149.9,149.9,13.42,46.9,12.9,12.9,46.8,14.79,46.8,12.9,0.02,46.8,0.0,5.55,987.0,0.1,5.53,6.0,7.1,-0.1,4035.0,52.6,91.77,91.77,91.77,91.77,91.77,91.77,91.77,91.77,91.77,91.77,91.77,91.77,7.6,16.0,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,9.5,39.2,71764.0,65.0,4.63,4.63,4.63,4.63,4.63,4.63,8.4,-0.1,71764.0,14.76,226.0,226.0,62753.0,71766.0,5.55,14.77,62753.0,5.55,6.9,62754.0,62754.0,62754.0
51.0,50.0,14.1,14.09,14.13,301.0,2817.0,14.13,2844.0,-0.1,39.5,38.7,14.12,4.85,8.1,301.0,8.1,11.0,11.0,11.0,7.8,54.3,54.3,54.3,301.0,301.0,8.0,7.4,53.6,9.6,-0.1,9.3,-0.1,11.6,11.5,369.1,369.2,369.1,20170617.0,20170617.0,20170617.0,20170617.0,20170617.0,369.1,369.1,-0.1,369.0,149.9,149.9,149.9,13.09,46.3,13.1,13.1,46.2,14.58,46.2,13.1,0.03,46.2,-0.1,5.54,1582.0,0.1,5.52,2.0,7.1,-0.1,8224.0,49.5,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,7.8,15.9,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,8.7,38.1,71765.0,65.0,4.63,4.63,4.63,4.63,4.63,4.63,8.1,0.0,71765.0,14.48,226.0,226.0,62754.0,71767.0,5.53,14.48,62754.0,5.54,7.0,62755.0,62755.0,62755.0
53.4,101.0,14.09,14.08,14.08,301.0,2704.0,14.12,2704.0,0.0,37.9,37.1,14.09,4.79,8.8,301.0,8.7,0.0,0.0,0.0,8.4,57.4,57.5,57.5,301.0,301.0,9.5,7.4,57.0,8.9,0.0,8.6,-0.1,10.4,10.0,367.1,367.2,367.1,20170617.0,20170617.0,20170617.0,20170617.0,20170617.0,367.1,367.1,0.0,367.0,149.8,149.8,149.8,13.33,47.0,12.9,12.9,46.8,14.79,46.8,12.9,0.02,46.8,0.0,5.56,1289.0,0.1,5.53,10.0,6.9,-0.1,4041.0,52.9,91.79,91.79,91.79,91.79,91.79,91.79,91.79,91.79,91.79,91.79,91.79,91.79,7.6,16.0,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,9.7,39.1,71776.0,65.0,4.63,4.63,4.63,4.63,4.63,4.63,8.0,-0.1,71776.0,14.76,226.0,226.0,62765.0,71778.0,5.56,14.77,62765.0,5.55,6.9,62766.0,62766.0,62766.0
51.3,50.0,14.11,14.09,14.13,301.0,2821.0,14.14,2848.0,-0.1,39.5,38.7,14.12,4.97,8.1,302.0,8.1,11.0,11.0,11.0,7.8,54.4,54.3,54.3,301.0,301.0,8.5,7.4,53.7,9.3,-0.1,9.1,-0.1,11.1,11.0,369.1,369.1,369.1,20170617.0,20170617.0,20170617.0,20170617.0,20170617.0,369.1,369.1,-0.1,369.0,149.9,149.9,149.9,13.73,46.3,13.1,13.1,46.1,14.58,46.2,13.1,0.02,46.2,-0.1,5.54,1426.0,0.1,5.52,6.0,7.0,-0.1,8230.0,49.9,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,7.8,15.9,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,8.8,38.1,75259.0,65.0,4.61,4.61,4.61,4.61,4.61,4.61,8.0,0.0,71777.0,14.48,226.0,226.0,62766.0,71779.0,5.53,14.48,62766.0,5.53,6.9,62767.0,62767.0,62767.0
50.8,109.0,14.11,14.08,14.07,301.0,6780.0,14.16,6780.0,-0.1,37.9,37.1,14.11,4.98,8.0,301.0,7.9,6.0,6.0,6.0,7.6,54.7,54.8,54.7,301.0,301.0,7.6,7.0,54.0,8.5,0.0,8.2,-0.1,10.1,9.6,365.1,365.1,365.1,20170617.0,20170617.0,20170617.0,20170617.0,20170617.0,365.1,365.1,0.0,365.0,149.9,149.9,149.9,13.67,44.6,12.9,12.9,44.4,14.79,44.4,12.9,0.02,44.4,0.0,5.57,923.0,0.0,5.54,2.0,6.8,-0.1,4042.0,52.9,91.79,91.79,91.79,91.79,91.79,91.79,91.79,91.79,91.79,91.79,91.79,91.79,6.8,16.0,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,8.2,38.3,71778.0,65.0,4.61,4.61,4.61,4.61,4.61,4.61,7.7,-0.1,71778.0,14.76,226.0,226.0,62767.0,71780.0,5.57,14.77,62767.0,5.56,6.9,62768.0,62768.0,62768.0
51.9,50.0,14.11,14.09,14.09,301.0,2824.0,14.13,2851.0,-0.1,39.5,38.7,14.12,4.7,8.5,302.0,8.5,11.0,11.0,11.0,8.2,54.1,54.2,54.1,301.0,301.0,8.0,7.8,53.6,8.7,-0.1,8.4,-0.1,10.1,9.8,369.2,369.2,369.2,20170617.0,20170617.0,20170617.0,20170617.0,20170617.0,369.1,369.1,0.0,369.0,149.8,149.8,149.8,12.89,46.3,13.1,13.1,46.2,14.79,46.2,13.0,0.02,46.2,-0.1,5.54,1289.0,0.1,5.52,9.0,7.2,-0.1,4046.0,52.9,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,7.4,16.0,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,8.8,38.2,71786.0,65.0,4.61,4.61,4.61,4.61,4.61,4.61,8.3,-0.1,71786.0,14.76,226.0,226.0,62775.0,71788.0,5.53,14.73,62775.0,5.53,7.2,62776.0,62776.0,62776.0
52.0,101.0,14.09,14.08,14.08,301.0,2725.0,14.12,2725.0,0.0,37.9,37.1,14.09,4.97,9.1,301.0,9.1,0.0,0.0,0.0,8.6,57.5,57.5,57.5,301.0,301.0,8.9,8.2,57.0,9.2,0.0,8.8,-0.1,10.8,10.2,367.1,367.1,367.1,20170617.0,20170617.0,20170617.0,20170617.0,20170617.0,367.1,367.1,0.0,367.0,149.8,149.8,149.8,13.63,46.9,12.9,12.9,46.7,14.62,46.8,12.9,0.01,46.8,0.0,5.57,1602.0,0.1,5.53,5.0,7.7,-0.1,15928.0,46.5,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,8.6,15.9,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,9.7,39.0,71865.0,65.0,4.62,4.62,4.62,4.62,4.62,4.62,8.8,0.0,75269.5,14.59,227.0,227.0,62804.0,71867.0,5.55,14.62,62804.0,5.55,7.4,62805.0,62805.0,62805.0
53.3,50.0,14.11,14.09,14.13,301.0,2838.0,14.18,2865.0,-0.1,39.5,38.7,14.12,4.71,8.6,301.0,8.6,11.0,11.0,11.0,8.2,54.3,54.3,54.3,301.0,301.0,8.9,7.7,53.7,9.3,-0.1,8.9,-0.1,11.2,10.6,369.1,369.1,369.1,20170617.0,20170617.0,20170617.0,20170617.0,20170617.0,369.1,369.1,-0.1,369.0,149.8,149.8,149.8,13.34,46.3,13.1,13.1,46.1,14.62,46.2,13.0,0.02,46.2,-0.1,5.54,1748.0,0.1,5.51,10.0,7.8,-0.1,15920.0,46.3,91.93,91.93,91.93,91.93,91.93,91.93,91.93,91.93,91.93,91.93,91.93,91.93,7.8,15.9,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,9.3,38.1,71841.0,65.0,4.62,4.62,4.62,4.62,4.62,4.62,8.6,0.0,71841.0,14.59,227.0,227.0,62780.0,71843.0,5.53,14.58,62780.0,5.53,7.6,62781.0,62781.0,62781.0
50.8,109.0,14.11,14.08,14.12,301.0,6798.0,14.18,6798.0,0.0,37.9,37.1,14.11,4.75,8.4,301.0,8.4,6.0,6.0,6.0,7.5,54.8,54.9,54.8,301.0,301.0,8.6,7.0,54.0,9.5,0.0,9.3,-0.1,11.6,11.1,365.2,365.2,365.2,20170617.0,20170617.0,20170617.0,20170617.0,20170617.0,365.1,365.1,0.0,365.0,149.8,149.8,149.8,13.04,44.6,12.9,12.9,44.4,14.58,44.4,12.9,0.0,44.4,0.0,5.55,1534.0,0.0,5.53,7.0,7.5,-0.1,8425.0,46.4,91.75,91.75,91.75,91.75,91.75,91.75,91.75,91.75,91.75,91.75,91.75,91.75,7.5,15.9,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,9.2,38.5,71845.0,65.0,4.63,4.63,4.63,4.63,4.63,4.63,7.5,0.0,71845.0,14.48,226.0,226.0,62784.0,75330.0,5.55,14.48,62784.0,5.56,7.4,62785.0,62785.0,62785.0
54.3,198.0,14.02,14.01,14.01,300.0,11837.0,14.06,11837.0,0.0,37.8,37.0,14.07,4.93,10.3,301.0,10.3,1.0,1.0,1.0,9.6,58.7,58.7,58.7,300.0,301.0,9.6,9.1,57.9,8.5,0.0,8.3,-0.1,9.8,9.3,366.1,366.1,366.1,20170617.0,20170617.0,20170617.0,20170617.0,20170617.0,366.1,366.1,0.0,366.0,149.8,149.8,149.8,13.34,48.8,12.9,12.9,48.5,14.79,48.5,12.9,0.0,48.5,0.0,5.55,1275.0,0.2,5.53,4.0,7.0,-0.1,4233.0,46.4,91.75,91.75,91.75,91.75,91.75,91.75,91.75,91.75,91.75,91.75,91.75,91.75,7.6,16.0,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,4.87,7.6,37.7,71849.0,65.0,4.62,4.62,4.62,4.62,4.62,4.62,7.3,-0.1,71849.0,14.76,225.0,226.0,62788.0,71851.0,5.55,14.77,62788.0,5.55,6.9,62789.0,62789.0,62789.0
